cell_id,B2_2020,B3_2020,B4_2020,B8_2020,B11_2020,NDVI_2020,NDWI_2020,NDBI_2020,vegetation_2021,built_up_2021,water_2021,other_2021
"4971,25421",425.3911851315479,641.2985179821395,637.4685976345652,2557.545189476228,2179.402230267925,0.6045802431369719,-0.598519965261676,-0.0739977075567692,1.0,0.0,0.0,0.0
"4972,25421",368.7162056480818,567.7706299782776,560.4845474293999,2823.122095100173,2140.1537822833734,0.6663373456559949,-0.6606032637122206,-0.133605958294505,1.0,0.0,0.0,0.0
"4973,25421",512.5458846246689,763.8563649529337,832.0284528119731,2803.805358435921,2596.4137678011152,0.5471060909685724,-0.5741524017145726,-0.0376231327710953,0.989379574024369,0.0106204259756309,0.0,1.734723475976807e-18
"4974,25421",403.3824475018108,657.8311272025113,624.5884528119732,2757.3789041757223,2310.461955105,0.6323238141679524,-0.6151370024069776,-0.0858395236799081,1.0,0.0,0.0,0.0
"4975,25421",445.6505623944011,712.8303741250314,704.0533333333346,2889.639584841905,2421.096809075554,0.6092053584023844,-0.6043817778034836,-0.086156355514982,1.0,0.0,0.0,0.0
"4976,25421",499.9529036929772,759.2366690803777,790.4628336953913,2792.206652184412,2460.3059811730686,0.5617867975004046,-0.5729754040434349,-0.062813490246766,0.993830498001429,0.006169501998571,0.0,-4.4235448637408575e-17
"4977,25421",450.8429736905632,662.0988655563613,640.3985517740776,2359.6491624426785,2008.5625006034304,0.5635874833754737,-0.5493796592027971,-0.0624839672091686,0.8751906849209261,0.1248093150790739,0.0,-1.3877787807814457e-17
"4978,25421",383.61053073304384,609.573977957904,629.0865119155427,2736.4194182476785,2253.32372948738,0.6295533228994478,-0.6366788613817229,-0.0925043728144684,1.0,0.0,0.0,0.0
"4979,25421",405.14818055859394,622.3982352512215,681.8023773062059,2434.0139283891194,2158.55370816014,0.5737521363299026,-0.5978291664445775,-0.0590099911601628,1.0,0.0,0.0,0.0
"4905,25422",430.13514902363823,609.9280575539568,598.9373072970194,2502.3854059609453,1851.653134635149,0.6131044021806588,-0.6080888700704808,-0.1464912610633909,0.8790810157194681,0.120918984280532,0.0,-6.938893903907227e-17
"4909,25422",521.234798208381,763.2874211476677,775.8277911966793,2899.657282555166,1775.4182398048904,0.5331134013532746,-0.550537544484628,-0.2009533061532602,0.7475145376102044,0.2524854623897956,0.0,0.0
"4910,25422",936.7913589186596,1196.588114892592,1378.6547091479622,2696.4540574462994,2572.3534298817312,0.3582470059081953,-0.4110991614403342,-0.0215746780523417,0.4250878819484683,0.5749121180515315,0.0,1.1102230246251563e-16
"4911,25422",499.1865942553714,710.3975428433513,742.9547332850605,2567.1639922761315,1947.9634467777005,0.5364922576236127,-0.5513279024365143,-0.1273151592969888,0.8214740989685942,0.1785259010314057,0.0,0.0
"4912,25422",715.6134636736671,888.2387303886092,901.8439005551544,2330.040936519433,1880.5014868452847,0.4463482195351272,-0.4513673075459187,-0.1010134467128952,0.554612353691042,0.445387646308958,0.0,0.0
"4913,25422",702.1208351436171,876.6216558049736,951.8106299782784,2220.31025343954,1711.7752884383324,0.3824529230707457,-0.4297404065105438,-0.1118704707112742,0.9352377641287132,0.0647622358712867,0.0,8.326672684688674e-17
"4914,25422",730.3352401641334,903.5809316920122,1047.373396089792,1861.6491093410596,1895.0741733043703,0.2814665903432408,-0.3495804652009693,0.0098487977866266,0.618350909723027,0.3816490902769729,0.0,5.551115123125783e-17
"4915,25422",663.5953270576889,826.779382090274,926.2643832971293,1885.820019309682,1799.4333912623736,0.3360805145621887,-0.3861669740925341,-0.0175961702274135,0.6733881871209488,0.3266118128790511,0.0,0.0
