cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio
"4955,25407",2675.5678397296624,670.1182090272739,1135.0128457639385,1048.28281438571,1470.3127154236045,2258.7802558532458,2628.2254018826925,2824.9405406710093,2944.11410572049,0.0247269937029078,-0.4178391141069126,-0.0225704978883285,0.0744219619204153,0.4414555290519052,0.0663432622756089,-0.4135782287257777,1923.6153825730128,3765.773621082548,0.0009773582814477,0.0247328945151214
"4956,25407",2662.4316678735186,714.6966014964993,1027.5466473569866,1221.1352063721931,1585.758146270818,2264.17353608496,2530.310712044411,2691.218078686941,2718.061399951724,0.0459400489017438,-0.4640828170659182,-0.0172070881551978,0.1062136827861873,0.3955424327339822,0.1057607298007319,-0.4584376520026674,1903.0892010620305,3912.148416928429,0.0140461043234908,0.0896593049454872
"4957,25407",1919.9724547429385,360.34888245232906,530.0261018585562,581.2578807627319,935.55659184166,1771.630871349262,2042.264977069754,2232.465464639149,2329.583104030893,-0.0030606542131904,-0.5799652158350805,-0.0503152550836013,0.1925709581625553,0.5401980784248388,0.2018614364395362,-0.5775586609071554,1338.317157856624,4059.7792040966415,0.0067483059194625,0.0077522337513022
"4958,25407",1751.3317113202977,303.4132754042962,471.5054646391502,432.9924402606801,807.74979483466,1652.7166690803754,1871.964267439052,2118.3655853246423,2185.059691045135,-0.0755885974556722,-0.586400613444685,-0.1177648419376251,0.2135742767558352,0.6712270457373981,0.1897677460341056,-0.624287611201797,1275.7368259715172,4208.533845147722,0.0075077868507969,0.0
"4959,25407",1764.908666417632,424.161451581006,586.5584939242788,577.0289503175197,901.1214814652046,1593.017392164188,1757.7685073282212,1919.47819112703,1986.6832384803013,-0.0238584162503119,-0.4999526341118782,-0.0659299112156041,0.2072796725310801,0.5334970596463531,0.2058468050585126,-0.5104947908240979,1253.657213408337,4358.297224808486,0.0069644059279762,0.0
"4960,25407",1866.0733186328564,371.3364112458657,550.5450661521504,522.2194046306508,927.169377067256,1811.3674200661533,2056.68936052922,2397.457552370454,2395.029492833517,-0.0767432168696503,-0.5542285850285962,-0.129555348918877,0.2194393302361643,0.6481569954158196,0.2120879901425852,-0.6130976430504961,1424.4002894156572,4508.968844904677,0.0165377283034087,0.0
"4961,25407",1492.7892136960345,272.63756935985924,444.7668155366085,343.3925429692786,756.8903775883069,1934.697252672892,2317.5676004872107,2459.8373257544995,2561.445459466776,-0.2126423255353258,-0.5368494056109759,-0.2555649380292504,0.2032427942417972,0.7752405249438439,0.1828683429560713,-0.6877922834312985,1167.1315807281096,4660.460609720191,0.0253406608966802,0.0
"4962,25407",1410.1226878853522,257.7362606232295,436.9828111981337,344.67582902849534,722.2050991501416,1652.7749291784703,1905.3946592234636,2125.1645975670726,2161.6258040326616,-0.2349038746680365,-0.5115072558907902,-0.2802747143430326,0.1714299478468657,0.7652772626783864,0.1517426817819809,-0.6635856655781875,1115.495613231128,4812.695084554905,0.0280130714820688,0.0003801421631413
"4963,25407",1462.240944818086,269.9012336925693,434.782493314966,346.5958846527831,709.7600731302152,1609.460548172757,1871.5545286038405,2051.793442589741,2111.717552264808,-0.1977927761357243,-0.5343072797441106,-0.2409239677695264,0.1626921381151299,0.743916701413458,0.1437263914390799,-0.6579207563986361,1116.0947249007368,4965.603941198367,0.0194609716691421,0.0023017704632959
"4964,25407",1699.565300506878,339.21574704320506,526.6358822109579,443.01149408641015,873.9226261163404,1873.5328699010363,2206.582302679216,2379.377538015928,2457.791030654113,-0.1660502099048113,-0.5261975429871213,-0.2108595010017802,0.1450601789133176,0.7077697270149022,0.1406638461404163,-0.6390009309702841,1286.6551074100882,5119.126776636501,0.0096361739339343,0.0109245408117328
"4965,25407",1559.7686459087613,324.73818489017583,487.4655273956064,405.75040308954834,792.4814240888238,1798.7688679700684,2120.942302679216,2285.4247067342485,2366.243456432535,-0.1914384565650227,-0.5130926295245235,-0.2390710424938586,0.1269707472788242,0.6960303063686697,0.1353377029030054,-0.6417885898372668,1196.282984552256,5273.209922213102,0.0101947894554209,0.0104770353076445
"4966,25407",1566.315723598436,301.97770534550205,454.4191134289438,401.9925684485008,781.4770273794007,1758.8823989569755,2079.9078748370284,2216.9279269882663,2333.8371316818784,-0.1631904936322489,-0.5429351343232,-0.2083760910278193,0.0898221293831157,0.7003678728983954,0.0975501393807188,-0.6560772821738481,1169.5828422425036,5427.805698569371,0.0139211491736676,0.0
"4900,25408",2100.39474624732,718.602573266619,911.0941744102932,992.7871694067192,1287.2203359542532,1917.6856683345247,2125.8945675482487,2225.8813438170123,2252.476411722659,0.0279100538375224,-0.3930579286715744,-0.021675398087314,0.0715064592198261,0.3721656750799759,0.0702811421877218,-0.3975229454815941,1558.272292709078,5885.10461599818,0.0127099858003749,0.2909553468895582
"4901,25408",2054.119922751928,602.0109736882466,804.4524031958952,889.2496688372353,1221.860465440551,1775.9768325501625,1993.40901041594,2053.339145530349,2131.633336586862,0.0516235027578122,-0.4382980378300476,0.0075110418729373,0.0795686099583142,0.3901501571994396,0.1027526617200913,-0.4286633156695952,1453.0316487025395,5730.683968208426,0.0362062860381144,0.1663284426029803
"4902,25408",2299.974721351024,875.152371531966,1065.626928829915,1188.491763570566,1456.7955078407708,1840.850349819059,1979.9146586248469,2083.2516381182145,2122.7464077201435,0.0909243088961704,-0.3694882001302038,0.0630273115139642,0.0805963887795566,0.247716148665505,0.0890441781410049,-0.3059202025848201,1676.2643088057894,5576.743435409104,0.0234803107719231,0.1991127705538028
"4903,25408",2076.081809408926,993.6674065138716,1163.6405886610366,1399.8290277442693,1612.1319662243664,1866.6592424607968,1950.8784028950545,2000.570933655005,2001.82832328106,0.0739894019469834,-0.2851698444117897,0.0191273666140016,0.0770096429696167,0.1753709451209469,0.0653170940076194,-0.2627966601574664,1663.664021712906,5423.323883622377,0.0227964641104459,0.1810687987835606
"4904,25408",1799.3793003618814,939.8462340168876,1091.3723184559706,1206.120299155609,1386.7753582629666,1564.436969843185,1616.228540410132,1640.497288299155,1647.2376357056687,0.073959902559744,-0.2444621782442249,0.0446040770183935,0.0925762282588391,0.1522460617406879,0.0643401415432061,-0.1950623361217025,1440.882441495777,5270.470835018314,0.0635540166793726,0.1456749343308268
