cell_id,road_density,building_area_ratio
"4946,25346",0.0,0.0
"4947,25346",0.0016299193358718348,0.0
"4948,25346",0.014274698468481697,0.0
"4949,25346",0.017486580952064526,0.0
"4950,25346",0.01300498812996998,0.0
"4951,25346",0.0,0.0
"4952,25346",0.010965768060461697,0.0
"4916,25347",0.0010772686616218037,0.0
"4917,25347",0.022102827038734812,0.012757882880995691
"4918,25347",0.0157735645496262,0.07621060263535674
"4919,25347",0.020524221154524444,0.1528534434990065
"4920,25347",0.03148656010219552,0.15750729931469012
"4921,25347",0.025485126988984818,0.2195825684378072
"4922,25347",0.016418538412982183,0.209474740923859
"4923,25347",0.027774041063543895,0.22039438923046364
"4924,25347",0.014202787915075874,0.026967924903047207
"4925,25347",0.012394329362013753,0.0
"4926,25347",0.003114994752039061,0.0
"4927,25347",0.011133796260987466,0.0
"4928,25347",0.009186668354058342,0.0
"4929,25347",0.0,0.0
"4930,25347",0.0,0.0
"4931,25347",0.01303957926623473,0.18766852542831275
"4932,25347",0.004457187301017214,0.06243691138635366
"4933,25347",0.0,0.0
"4934,25347",0.008030451420481392,0.0
"4935,25347",0.0,0.0
"4936,25347",0.0013457001166321512,0.001170323292273085
"4937,25347",0.006931309274339266,0.002772311530450874
"4938,25347",0.009531426014709963,0.0
"4939,25347",0.0,0.0
"4940,25347",0.0,0.0
"4941,25347",0.012268539474173208,0.0
"4942,25347",0.006137638862336694,0.0
"4943,25347",0.0,0.0
"4944,25347",0.00613513705413935,0.0
"4945,25347",0.0011911827235150166,0.0
"4946,25347",0.006361262292387482,0.0
"4947,25347",0.006741473890414227,0.0
"4948,25347",0.013029379551237865,0.0
"4949,25347",0.010310277055825207,0.0
"4916,25348",0.009544629302243476,0.01704369336621605
"4917,25348",0.016410249816192376,0.15854600039754854
"4918,25348",0.019859670916913867,0.1543451436852112
"4919,25348",0.024294746229287973,0.18878822021808245
"4920,25348",0.025164043612384487,0.1992621122680596
"4921,25348",0.029709219223839636,0.016306736366899412
"4922,25348",0.032240812385447216,0.07855876377785516
"4923,25348",0.031195550948703642,0.0877527517696739
"4924,25348",0.03878141772360293,0.00260057435409894
"4925,25348",0.029364658796807754,0.0
"4926,25348",0.014358512862209277,0.0
"4927,25348",0.016003705099028383,3.3401748850026016e-05
"4928,25348",0.014825015268332506,0.024437578358399072
"4929,25348",0.013763404033741019,0.062352361649056914
"4930,25348",0.008171714141081652,0.07614579449598613
"4931,25348",0.027919842985092935,0.19385319847313143
"4932,25348",0.001476437557179104,0.05618031450482077
"4933,25348",0.012942735352213573,0.029803908383148534
"4934,25348",0.021557606802638303,0.06994347386895404
"4935,25348",0.005734863474607979,0.02781241460194975
"4936,25348",0.010170520412938035,0.019580115058950808
"4937,25348",0.0,0.0
"4938,25348",0.010517006995109502,0.0
"4939,25348",0.006163096994342503,0.0
"4940,25348",0.01223576564611594,0.0
"4941,25348",0.016323155499138122,0.0
"4942,25348",0.005054492682818201,0.0
"4943,25348",0.0024418321515223477,0.0
"4944,25348",0.013401927973933596,0.0
"4945,25348",0.013526682684800952,0.0
"4946,25348",0.002642601944216131,0.0
"4947,25348",0.0027726094556674873,0.0
"4948,25348",0.02119128021996239,0.0047613124361038164
"4915,25349",0.015718603189893866,0.0
"4916,25349",0.017743699213951216,0.06054841841485378
"4917,25349",0.020542599319960015,0.1794677873312146
"4918,25349",0.015184017080164161,0.1721046878500559
"4919,25349",0.024285660886827834,0.18860301095016463
"4920,25349",0.030825883971626222,0.0731832013328873
"4921,25349",0.018442902860899515,0.0
"4922,25349",0.010867202325765216,0.0
"4923,25349",0.012789716533336229,0.0
"4924,25349",0.02164041658479779,0.0
"4925,25349",0.018826886286950062,0.0
"4926,25349",0.006181006641494214,0.0
"4927,25349",0.00859026172727015,5.109153192294064e-06
"4928,25349",0.03340210810014827,0.19340171963978436
"4929,25349",0.04752097177363647,0.2571082690774101
"4930,25349",0.020797773345235478,0.2219481725356424
"4931,25349",0.018129493517868512,0.18723455928994237
"4932,25349",0.0,0.00024109728793800237
"4933,25349",0.019152419001038545,0.0846355977988535
"4934,25349",0.019832518795115654,0.07571917211104291
"4935,25349",0.033044826993180766,0.15966307399832466
"4936,25349",0.01879075098586169,0.014848561008177413
"4937,25349",0.008058404117019682,0.0
"4938,25349",0.006198866970264419,0.0
"4939,25349",0.0,0.0
"4940,25349",0.006294516137453605,0.0
"4941,25349",0.015059670448625261,0.0
"4942,25349",0.009835212723125864,0.0
"4943,25349",0.004614457575024597,0.0
"4944,25349",0.006175330246113966,0.0
"4945,25349",0.0010554369520192756,0.0
"4946,25349",0.005619333354056961,0.0
"4947,25349",0.015498800581287879,0.0
"4948,25349",0.016999761555044214,0.0
"4913,25350",0.008237288943822614,0.0
"4914,25350",0.013775239710318743,0.0
"4915,25350",0.016623266831633607,0.028370513479185146
"4916,25350",0.028555317995620194,0.08128162975121515
"4917,25350",0.03051724319695936,0.07294049119162938
"4918,25350",0.03280566275970451,0.14251734323322382
"4919,25350",0.02303384911214504,0.1092893479445165
"4920,25350",0.024004751566435983,0.0
"4921,25350",0.024298381872554963,0.012095645476847007
"4922,25350",0.015077462324170366,0.0
"4923,25350",0.01570925299586332,0.0
"4924,25350",0.02214266309289692,0.0
"4925,25350",0.01600558415242867,0.0
"4926,25350",0.016812431861851933,0.0
