system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,cell_id,.geo
"4928,25325",1576.9321888412017,309.6540772532188,521.4627835683631,353.54996934396064,2434.192274678111,-0.17715172503710383,0.7117141357808092,-0.6137102889429948,"4928,25325","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6331250.0],[1232250.0,6331250.0],[1232250.0,6331500.0],[1232000.0,6331500.0],[1232000.0,6331250.0]]]}"
"4929,25325",1847.0822191179425,333.3937836759132,593.769321777804,381.04123784816295,3387.444372380765,-0.2787561325903878,0.7823726948227967,-0.6890346864521345,"4929,25325","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6331250.0],[1232500.0,6331250.0],[1232500.0,6331500.0],[1232250.0,6331500.0],[1232250.0,6331250.0]]]}"
"4930,25325",1481.424737691687,276.2743341404358,440.87445520581105,358.0882163034706,2203.3599677158995,-0.19307554411176006,0.7184885761999852,-0.6636886618263552,"4930,25325","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6331250.0],[1232750.0,6331250.0],[1232750.0,6331500.0],[1232500.0,6331500.0],[1232500.0,6331250.0]]]}"
"4927,25326",2021.1935571196507,404.0965529687779,657.6763670817536,541.9218101425729,2878.1416260602755,-0.17818353086733726,0.6848397092637215,-0.6282973920929905,"4927,25326","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6331500.0],[1232000.0,6331500.0],[1232000.0,6331750.0],[1231750.0,6331750.0],[1231750.0,6331500.0]]]}"
"4928,25326",1659.4648007266926,317.60054502100564,519.4460088565911,374.84029749063217,2511.045588736231,-0.16216159051628437,0.7038420632440385,-0.6219287597651852,"4928,25326","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6331500.0],[1232250.0,6331500.0],[1232250.0,6331750.0],[1232000.0,6331750.0],[1232000.0,6331500.0]]]}"
"4929,25326",1909.2127722814312,337.5839401723918,628.1167094815507,361.41819880259845,3846.103992399471,-0.3193369237729685,0.8141699113884051,-0.7103620817253039,"4929,25326","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6331500.0],[1232500.0,6331500.0],[1232500.0,6331750.0],[1232250.0,6331750.0],[1232250.0,6331500.0]]]}"
"4930,25326",1808.4946624129577,390.03432620632526,584.335945887911,519.0231908954261,2485.626752354367,-0.1547811452141527,0.6561886716014295,-0.6193996820611726,"4930,25326","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6331500.0],[1232750.0,6331500.0],[1232750.0,6331750.0],[1232500.0,6331750.0],[1232500.0,6331500.0]]]}"
"4927,25327",2256.817616530514,431.8624026910141,716.4556655454111,532.279490629505,3175.2959827006266,-0.16487977418179733,0.7077851038640469,-0.6280663069055852,"4927,25327","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6331750.0],[1232000.0,6331750.0],[1232000.0,6332000.0],[1231750.0,6332000.0],[1231750.0,6331750.0]]]}"
"4928,25327",2334.079318868154,429.5442590907203,759.5638884292375,572.4518212468447,3473.0243711992653,-0.19613178292676894,0.7164290300819955,-0.6399898568719047,"4928,25327","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6331750.0],[1232250.0,6331750.0],[1232250.0,6332000.0],[1232000.0,6332000.0],[1232000.0,6331750.0]]]}"
"4929,25327",1895.043859444176,329.1979720336898,594.9267782671159,384.067964907771,3434.7613635036096,-0.2607437414362882,0.7727953150951691,-0.6830868634425696,"4929,25327","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6331750.0],[1232500.0,6331750.0],[1232500.0,6332000.0],[1232250.0,6332000.0],[1232250.0,6331750.0]]]}"
"4930,25327",2383.4623243488268,414.5863175145577,669.4974371491337,627.6838627567209,2946.42097004777,-0.1045544351688937,0.6467383575784955,-0.6269239864053746,"4930,25327","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6331750.0],[1232750.0,6331750.0],[1232750.0,6332000.0],[1232500.0,6332000.0],[1232500.0,6331750.0]]]}"
"4931,25327",2719.8905458811914,599.3071816722243,883.9850253180191,936.8767444732616,2899.8165678646405,-0.032238314399850164,0.5248734045609714,-0.5397160360083826,"4931,25327","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6331750.0],[1233000.0,6331750.0],[1233000.0,6332000.0],[1232750.0,6332000.0],[1232750.0,6331750.0]]]}"
"4927,25328",1812.0659087638508,413.63530723845156,626.4012088070228,531.8741905310117,2342.324687005325,-0.10086566814715976,0.6073342555017137,-0.5520775632416113,"4927,25328","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332000.0],[1232000.0,6332000.0],[1232000.0,6332250.0],[1231750.0,6332250.0],[1231750.0,6332000.0]]]}"
"4928,25328",2435.7753502994306,419.77914018727654,724.5218762355715,555.3543545136314,3370.594250556914,-0.15602947145630858,0.712220622279261,-0.6408488473878624,"4928,25328","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332000.0],[1232250.0,6332000.0],[1232250.0,6332250.0],[1232000.0,6332250.0],[1232000.0,6332000.0]]]}"
"4929,25328",2180.1755560905167,472.9140298507466,739.1147664901303,699.2326961964375,3060.219585941262,-0.17063726225272682,0.6429645637288479,-0.6133770472027615,"4929,25328","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332000.0],[1232500.0,6332000.0],[1232500.0,6332250.0],[1232250.0,6332250.0],[1232250.0,6332000.0]]]}"
"4930,25328",2484.0161049590774,447.3844342802121,715.4117717862305,660.3096774193551,3031.9649398170463,-0.10000817265450228,0.6427806721020976,-0.6173849851890643,"4930,25328","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332000.0],[1232750.0,6332000.0],[1232750.0,6332250.0],[1232500.0,6332250.0],[1232500.0,6332000.0]]]}"
"4931,25328",2729.6262951334384,520.4373364730509,800.2008895866041,757.7218995290424,3221.0806907378337,-0.07889773322964012,0.6141632580972869,-0.598282845031277,"4931,25328","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332000.0],[1233000.0,6332000.0],[1233000.0,6332250.0],[1232750.0,6332250.0],[1232750.0,6332000.0]]]}"
"4926,25329",1819.0909090909092,312.90909090909093,516.7727272727274,371.86363636363643,3097.0909090909095,-0.25926617465910284,0.7850134882355609,-0.7130977185655236,"4926,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332250.0],[1231750.0,6332250.0],[1231750.0,6332500.0],[1231500.0,6332500.0],[1231500.0,6332250.0]]]}"
"4927,25329",2261.9205428373184,493.81950225459497,757.3444935830721,697.3985691987507,2799.3487079431093,-0.0958125912685177,0.5827501413832312,-0.5526686486067538,"4927,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332250.0],[1232000.0,6332250.0],[1232000.0,6332500.0],[1231750.0,6332500.0],[1231750.0,6332250.0]]]}"
"4928,25329",2148.7918227787122,625.4393209727901,865.96835540573,829.711938357813,2609.00027450036,-0.06815585008370045,0.47508831297293336,-0.460186577775768,"4928,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332250.0],[1232250.0,6332250.0],[1232250.0,6332500.0],[1232000.0,6332500.0],[1232000.0,6332250.0]]]}"
"4929,25329",2140.5385456296626,492.6719383578132,755.0299735131223,714.2137298338547,2720.838930893328,-0.10201598587409713,0.5773587545535523,-0.5488680776424555,"4929,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332250.0],[1232500.0,6332250.0],[1232500.0,6332500.0],[1232250.0,6332500.0],[1232250.0,6332250.0]]]}"
"4930,25329",2663.6373670273433,754.9776400493072,1082.2756015157718,1232.7005547185295,2882.21611194813,-0.03774082183320979,0.41095939829949113,-0.4548143147694195,"4930,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332250.0],[1232750.0,6332250.0],[1232750.0,6332500.0],[1232500.0,6332500.0],[1232500.0,6332250.0]]]}"
"4931,25329",2443.5,451.0,740.5,621.5,3876.0,-0.22667932589603607,0.7236242356864925,-0.6791941947362721,"4931,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332250.0],[1233000.0,6332250.0],[1233000.0,6332500.0],[1232750.0,6332500.0],[1232750.0,6332250.0]]]}"
"4932,25329",1938.0556803079592,319.9827918060585,604.7764997021216,429.08379542642393,2981.202946702717,-0.2131596771111681,0.7496101221485223,-0.66329326798187,"4932,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332250.0],[1233250.0,6332250.0],[1233250.0,6332500.0],[1233000.0,6332500.0],[1233000.0,6332250.0]]]}"
"4933,25329",1917.985393844549,452.501564945227,685.3009911319772,689.7081377151801,2644.8977569118415,-0.16722674035623947,0.6252839472298002,-0.6066501232356735,"4933,25329","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332250.0],[1233500.0,6332250.0],[1233500.0,6332500.0],[1233250.0,6332500.0],[1233250.0,6332250.0]]]}"
"4924,25330",1683.482354380809,319.8345080763576,538.6734459128725,438.85173764072346,2274.807195301024,-0.13478960400781295,0.6668909124564066,-0.6048999125697305,"4924,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6332500.0],[1231250.0,6332500.0],[1231250.0,6332750.0],[1231000.0,6332750.0],[1231000.0,6332500.0]]]}"
"4925,25330",1617.7644993203457,323.3447742032926,558.1580199365657,455.0381739918445,2419.8920857876465,-0.18565415150444597,0.6800173527065169,-0.617752600924858,"4925,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6332500.0],[1231500.0,6332500.0],[1231500.0,6332750.0],[1231250.0,6332750.0],[1231250.0,6332500.0]]]}"
"4926,25330",1803.0119877009276,309.79893356167,541.3209629081841,399.5066749698356,2895.561359125049,-0.23192821556274454,0.7552851110817679,-0.6838629217189525,"4926,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332500.0],[1231750.0,6332500.0],[1231750.0,6332750.0],[1231500.0,6332750.0],[1231500.0,6332500.0]]]}"
"4927,25330",1663.9574963890254,294.65951372171446,496.7295377948971,374.8418969667797,2618.3860760712623,-0.23367637812804784,0.753931186757006,-0.6838345610699048,"4927,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332500.0],[1232000.0,6332500.0],[1232000.0,6332750.0],[1231750.0,6332750.0],[1231750.0,6332500.0]]]}"
"4928,25330",1271.2062831006276,250.38612421762207,395.920052961002,303.3180837746753,2027.4928213769886,-0.2338726766134776,0.7460705740121195,-0.6748475469921125,"4928,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332500.0],[1232250.0,6332500.0],[1232250.0,6332750.0],[1232000.0,6332750.0],[1232000.0,6332500.0]]]}"
"4929,25330",1743.6785893115104,499.19465575349125,672.4546316803088,664.3518247472331,2070.7383678382316,-0.07107286078674988,0.4977589999057875,-0.4861811013883585,"4929,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332500.0],[1232500.0,6332500.0],[1232500.0,6332750.0],[1232250.0,6332750.0],[1232250.0,6332500.0]]]}"
"4930,25330",1684.1867169641046,426.67968251788125,624.1576226122626,603.8498287990433,2311.7655822304237,-0.15950303584429967,0.5988222390124806,-0.5746349175734782,"4930,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332500.0],[1232750.0,6332500.0],[1232750.0,6332750.0],[1232500.0,6332750.0],[1232500.0,6332500.0]]]}"
"4931,25330",1216.7696580815755,255.37660042182853,404.3365193238876,297.0280203784577,2109.910443216592,-0.2711790552886306,0.7589850031939478,-0.6807725831603767,"4931,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332500.0],[1233000.0,6332500.0],[1233000.0,6332750.0],[1232750.0,6332750.0],[1232750.0,6332500.0]]]}"
"4932,25330",1433.332447613933,304.09892541396016,490.09724515215225,455.7184291505892,2086.7956576955053,-0.19746925200734033,0.6659326103355175,-0.6268002526401636,"4932,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332500.0],[1233250.0,6332500.0],[1233250.0,6332750.0],[1233000.0,6332750.0],[1233000.0,6332500.0]]]}"
"4933,25330",1674.7047366441655,451.12303794461667,680.1931573009236,730.8995863106421,1861.7749648660927,-0.0227044458083285,0.4036277609594754,-0.3942105147775488,"4933,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332500.0],[1233500.0,6332500.0],[1233500.0,6332750.0],[1233250.0,6332750.0],[1233250.0,6332500.0]]]}"
"4934,25330",1532.6168260449106,403.3542602342322,593.3767809175883,556.961813688621,1962.0694101214128,-0.1068260705097221,0.5406230568424424,-0.4931980804466177,"4934,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233500.0,6332500.0],[1233750.0,6332500.0],[1233750.0,6332750.0],[1233500.0,6332750.0],[1233500.0,6332500.0]]]}"
"4935,25330",1314.9044821320415,245.08734100545124,398.5276801938221,318.1535130224106,2045.146365838886,-0.22461488152524572,0.7382960437795631,-0.6767784227937843,"4935,25330","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233750.0,6332500.0],[1234000.0,6332500.0],[1234000.0,6332750.0],[1233750.0,6332750.0],[1233750.0,6332500.0]]]}"
"4922,25331",1366.8765432098764,264.3271604938272,487.3024691358025,357.0740740740741,3108.117283950617,-0.38396409527746106,0.7900967453337023,-0.7248560925472606,"4922,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230500.0,6332750.0],[1230750.0,6332750.0],[1230750.0,6333000.0],[1230500.0,6333000.0],[1230500.0,6332750.0]]]}"
"4923,25331",2153.9198828804106,400.9330130844545,650.8161130936041,560.0938969713608,2673.361149235978,-0.10951966012605975,0.640210112831704,-0.5906941031122463,"4923,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230750.0,6332750.0],[1231000.0,6332750.0],[1231000.0,6333000.0],[1230750.0,6333000.0],[1230750.0,6332750.0]]]}"
"4924,25331",2336.6470265166117,408.91488572419655,710.3871984120868,579.5625192707934,3203.8338568565487,-0.15871629046701988,0.6942619953073146,-0.6375601241348408,"4924,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6332750.0],[1231250.0,6332750.0],[1231250.0,6333000.0],[1231000.0,6333000.0],[1231000.0,6332750.0]]]}"
"4925,25331",1656.065090933728,306.5657878180745,512.2342644482512,400.54592661420685,2593.767114802018,-0.2330644943705515,0.7419909620149681,-0.6761961624193338,"4925,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6332750.0],[1231500.0,6332750.0],[1231500.0,6333000.0],[1231250.0,6333000.0],[1231250.0,6332750.0]]]}"
"4926,25331",1273.4357823784305,248.34766490129996,397.19247953779484,292.86227732306213,2215.6390178141555,-0.2689767336634993,0.7642397505345736,-0.6930306610920169,"4926,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332750.0],[1231750.0,6332750.0],[1231750.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6332750.0]]]}"
"4927,25331",1108.9804718343769,238.49295137217135,381.48308136735704,266.61516610495903,2080.58019258546,-0.30421868117037854,0.7726395349897821,-0.689292198186313,"4927,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6332750.0],[1232000.0,6332750.0],[1232000.0,6333000.0],[1231750.0,6333000.0],[1231750.0,6332750.0]]]}"
"4928,25331",1047.1395955705348,220.89895040924415,360.4028069330766,241.42473760231098,2039.3911651420324,-0.321052699564958,0.7881832680538394,-0.6994438598952921,"4928,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6332750.0],[1232250.0,6332750.0],[1232250.0,6333000.0],[1232000.0,6333000.0],[1232000.0,6332750.0]]]}"
"4929,25331",1183.440081848821,218.535690900337,348.9177274915742,257.4491766971594,2189.0389455946083,-0.2977531907871878,0.7896205096570446,-0.7246073830667359,"4929,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6332750.0],[1232500.0,6332750.0],[1232500.0,6333000.0],[1232250.0,6333000.0],[1232250.0,6332750.0]]]}"
"4930,25331",1395.3059316321605,363.0973423206547,513.9135820895524,446.08874337987476,2031.8097688974492,-0.16996852312609706,0.6198590863854821,-0.5746845179742633,"4930,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6332750.0],[1232750.0,6332750.0],[1232750.0,6333000.0],[1232500.0,6333000.0],[1232500.0,6332750.0]]]}"
"4931,25331",1421.9619065960526,394.8275974963891,559.0268078960038,536.5721473278768,1906.1041983630244,-0.14251129907743829,0.5590446470440319,-0.534729538187925,"4931,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332750.0],[1233000.0,6332750.0],[1233000.0,6333000.0],[1232750.0,6333000.0],[1232750.0,6332750.0]]]}"
"4932,25331",2198.8196918632643,558.3089311506981,835.5765286470872,1026.6118247472316,2388.4123543572464,-0.0415725805913318,0.40068852510474895,-0.4820130143733707,"4932,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332750.0],[1233250.0,6332750.0],[1233250.0,6333000.0],[1233000.0,6333000.0],[1233000.0,6332750.0]]]}"
"4933,25331",1679.2032643235445,534.2309292248439,763.4796148290803,808.021757342321,1734.8854838709688,0.044571538610806316,0.28507769280915574,-0.26211976503937146,"4933,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332750.0],[1233500.0,6332750.0],[1233500.0,6333000.0],[1233250.0,6333000.0],[1233250.0,6332750.0]]]}"
"4934,25331",1775.6660471834384,425.20021184400576,645.3392248435243,672.7031969186328,2272.1877997111233,-0.1414142032660206,0.578932719406894,-0.5742257461139353,"4934,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233500.0,6332750.0],[1233750.0,6332750.0],[1233750.0,6333000.0],[1233500.0,6333000.0],[1233500.0,6332750.0]]]}"
"4935,25331",1432.7979390770097,252.46474161414122,436.1351679160125,329.7733332670551,2369.369062294952,-0.2473307068375565,0.7581995416336477,-0.6882166994314214,"4935,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233750.0,6332750.0],[1234000.0,6332750.0],[1234000.0,6333000.0],[1233750.0,6333000.0],[1233750.0,6332750.0]]]}"
"4936,25331",1688.9014974262993,239.08101842004524,450.65298634449323,321.5928340494322,2914.151912196367,-0.2662679341887299,0.8028139548754072,-0.7315303219828196,"4936,25331","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1234000.0,6332750.0],[1234250.0,6332750.0],[1234250.0,6333000.0],[1234000.0,6333000.0],[1234000.0,6332750.0]]]}"
"4921,25332",2040.651526064643,328.49720896731765,710.918024669127,356.2864184748355,4578.4328576573325,-0.3832643808972398,0.8554880223152607,-0.7310551373228358,"4921,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230250.0,6333000.0],[1230500.0,6333000.0],[1230500.0,6333250.0],[1230250.0,6333250.0],[1230250.0,6333000.0]]]}"
"4922,25332",1855.7252765821224,331.27854754366666,612.2760218419843,440.3487158052014,3109.643378037071,-0.23942445820182268,0.7360451864687588,-0.6571823339156723,"4922,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230500.0,6333000.0],[1230750.0,6333000.0],[1230750.0,6333250.0],[1230500.0,6333250.0],[1230500.0,6333000.0]]]}"
"4923,25332",2356.641492537311,395.49967741935416,677.0928213769851,575.8913288396719,3037.447173808374,-0.13200982577680426,0.6841616144009034,-0.6375192116026144,"4923,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230750.0,6333000.0],[1231000.0,6333000.0],[1231000.0,6333250.0],[1230750.0,6333250.0],[1230750.0,6333000.0]]]}"
"4924,25332",1510.2318632643237,294.4328839672601,473.3086374578715,363.4483678382278,2426.387958594124,-0.2415110776048562,0.7459458803061759,-0.6767667722266315,"4924,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6333000.0],[1231250.0,6333000.0],[1231250.0,6333250.0],[1231000.0,6333250.0],[1231000.0,6333000.0]]]}"
"4925,25332",1763.541482908039,426.02128069330723,619.7399855560898,688.3020991815107,2134.12021665864,-0.1055496981203454,0.531130484388238,-0.5539054657252414,"4925,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231250.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6333250.0],[1231250.0,6333250.0],[1231250.0,6333000.0]]]}"
"4926,25332",2144.9082908040405,603.2390996629747,847.6534906114574,1067.3516080885884,2036.1303803562807,0.026197881359781107,0.31647137122200514,-0.41109337336753743,"4926,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6333000.0],[1231750.0,6333000.0],[1231750.0,6333250.0],[1231500.0,6333250.0],[1231500.0,6333000.0]]]}"
"4927,25332",1896.839138180065,534.8250312951365,750.8294415021658,929.1398555609042,2098.1715888300414,-0.056533065862604856,0.39978677693616854,-0.4759250205513483,"4927,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231750.0,6333000.0],[1232000.0,6333000.0],[1232000.0,6333250.0],[1231750.0,6333250.0],[1231750.0,6333000.0]]]}"
"4928,25332",1145.6627924891666,260.4034135772746,402.09056812710605,289.3026480500718,2177.318873375059,-0.3104857198732617,0.7657804278399263,-0.6880836918012813,"4928,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232000.0,6333000.0],[1232250.0,6333000.0],[1232250.0,6333250.0],[1232000.0,6333250.0],[1232000.0,6333000.0]]]}"
"4929,25332",1095.230645161289,229.64504092440998,364.75880597014884,249.55949927780432,2159.659518536348,-0.32614020298268886,0.7926603842870832,-0.7105693589874937,"4929,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232250.0,6333000.0],[1232500.0,6333000.0],[1232500.0,6333250.0],[1232250.0,6333250.0],[1232250.0,6333000.0]]]}"
"4930,25332",1445.3468753009126,343.59309581126575,523.7770245546453,478.50119884448674,2116.3055464612403,-0.19262724670796852,0.6396013176696681,-0.6051541043930702,"4930,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232500.0,6333000.0],[1232750.0,6333000.0],[1232750.0,6333250.0],[1232500.0,6333250.0],[1232500.0,6333000.0]]]}"
"4931,25332",1996.1572652864672,520.2576745305726,763.3092778045252,849.1097400096281,2312.464631680305,-0.07305500896259957,0.4660974017308189,-0.5018113186980815,"4931,25332","{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6333000.0],[1233000.0,6333000.0],[1233000.0,6333250.0],[1232750.0,6333250.0],[1232750.0,6333000.0]]]}"
