system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,built_up,cell_id,other,vegetation,water,.geo
"4931,25331",1399.1807992296585,369.3776119402987,508.3786519017816,519.0632595089072,1651.822441020703,-0.07881620764585226,0.5187590436357763,-0.5186748708548642,0.19766199000471857,"4931,25331",0.002455488256988436,0.799882521738293,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232750.0,6332750.0],[1233000.0,6332750.0],[1233000.0,6333000.0],[1232750.0,6333000.0],[1232750.0,6332750.0]]]}"
"4932,25331",1926.0111940298518,442.7744102070296,611.5329850746268,863.540553683197,1564.7618103033224,0.10536212844048887,0.2879257584746801,-0.43718371010722235,0.007443499696674984,"4932,25331",0.002455488256988523,0.9901010120463365,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332750.0],[1233250.0,6332750.0],[1233250.0,6333000.0],[1233000.0,6333000.0],[1233000.0,6332750.0]]]}"
"4933,25331",1574.5884689455943,479.8418536350506,652.9115021665862,736.8592537313434,1465.444309099663,0.09757155513336321,0.2832227770279846,-0.28217727861980857,0.016379551078970433,"4933,25331",0.09002494005719852,0.5410644300859901,0.3525310787778409,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233250.0,6332750.0],[1233500.0,6332750.0],[1233500.0,6333000.0],[1233250.0,6333000.0],[1233250.0,6332750.0]]]}"
"4934,25331",1707.9538805970137,400.43036109773715,577.6983437650459,663.1560375541649,1863.8954116514217,-0.054891412547048136,0.5010765535044076,-0.5367054855353485,8.088667199491571E-4,"4934,25331",0.031488025883735046,0.9618580824081118,0.005845024988204029,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233500.0,6332750.0],[1233750.0,6332750.0],[1233750.0,6333000.0],[1233500.0,6333000.0],[1233500.0,6332750.0]]]}"
"4935,25331",1539.7651959517223,289.3280426699542,459.47088561032365,414.8689678484082,2191.54359950689,-0.1763046535599847,0.6865594471457274,-0.6538621694305051,0,"4935,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233750.0,6332750.0],[1234000.0,6332750.0],[1234000.0,6333000.0],[1233750.0,6333000.0],[1233750.0,6332750.0]]]}"
"4936,25331",1876.9514399965976,312.447026417663,509.02874675628567,478.2831177946995,2483.216467435232,-0.139262236249499,0.6815816160151001,-0.660667304212377,0,"4936,25331",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1234000.0,6332750.0],[1234250.0,6332750.0],[1234250.0,6333000.0],[1234000.0,6333000.0],[1234000.0,6332750.0]]]}"
"4921,25332",1904.5176465292147,283.2934185648688,650.304830287206,325.604573692266,4866.047132438998,-0.4372274024882393,0.8743954672800859,-0.7641446078612268,0,"4921,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230250.0,6333000.0],[1230500.0,6333000.0],[1230500.0,6333250.0],[1230250.0,6333250.0],[1230250.0,6333000.0]]]}"
"4922,25332",1713.8821635658658,305.03019280708645,578.4607893707096,384.68797801572384,3321.8420458183673,-0.2883688957384845,0.7642639397019276,-0.6762817920921036,0,"4922,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230500.0,6333000.0],[1230750.0,6333000.0],[1230750.0,6333250.0],[1230500.0,6333250.0],[1230500.0,6333000.0]]]}"
"4923,25332",2152.1287289359625,363.0962638420795,645.540669234472,510.78803562830933,3614.6920799229615,-0.2518333284506458,0.7502717847210156,-0.6953361727663051,0,"4923,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230750.0,6333000.0],[1231000.0,6333000.0],[1231000.0,6333250.0],[1230750.0,6333250.0],[1230750.0,6333000.0]]]}"
"4924,25332",1450.5474193548368,252.49396726047158,452.28576311988394,331.78997111218064,2635.1736061627316,-0.27788543357059475,0.7716908276956462,-0.702658388664778,0,"4924,25332",0,1.0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231000.0,6333000.0],[1231250.0,6333000.0],[1231250.0,6333250.0],[1231000.0,6333250.0],[1231000.0,6333000.0]]]}"
