cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio,vegetation,built_up,water,other
"4940,25386",2163.8778635157987,1325.910335182061,1448.3679430913933,1519.2528430190528,1679.8414034241653,1869.669891487824,1955.300183265015,1954.1320135037408,2059.618938992045,0.0518016726143653,-0.2148572180613119,0.0426098107723198,0.0505060108763935,0.1449116746342152,0.0446969778716912,-0.166515929638542,1768.7660513624337,1960.810382309776,0.0132273912728622,0.0695507655059488,0.0526777875329236,0.9013497477062006,0.0,0.0459724647608757
"4941,25386",2006.485088015436,748.4079527369195,936.3940631782028,966.2867422232956,1255.1618471184006,1940.327658548352,2183.40318784664,2218.7995948878734,2359.5605401495072,-0.0110930735649718,-0.3938502703404607,-0.0468026836382201,0.0770883232305549,0.4021352478437994,0.0876092753899049,-0.4086020172936595,1537.5506595129036,2042.821350694053,0.0035218758914018,0.009897833541861,0.3092166832289745,0.4107516715067202,0.0,0.2800316452643053
"4942,25386",2552.8337738123973,928.5893850976624,1248.939469496023,1408.1522015915148,1755.513474801064,2328.2138606221392,2540.0062261876114,2521.8993392814136,2674.884904750426,0.0598010818331838,-0.3908070213561299,0.0021242380410071,0.0833072929601828,0.3212138008647355,0.0805041832114562,-0.3693398664635526,1939.163514588862,2134.1372108949777,0.0037094483654021,0.0251011330819398,0.5939275825140621,0.2287142181786605,0.0,0.1773581993072774
"4943,25386",2680.689770918739,1087.231555341212,1463.6337352302894,1761.8149698577313,2001.6560212201616,2357.558514588864,2538.5683240897074,2536.32611526405,2627.944022184716,0.0788580116659975,-0.3137778641644637,0.0157135544712483,0.0639118582346265,0.2069236402420907,0.0493733901825261,-0.2789426255240512,2115.230356884498,2233.6170446451447,0.0067042646617854,0.0,0.637507356559156,0.3457920481625489,0.0,0.016700595278295
"4944,25386",2203.0950518447107,619.6671810947684,888.2570436460109,960.7191077887646,1362.507219676876,2250.7241765131453,2593.167210031352,2616.76999276586,2780.1052664576846,-0.0455236878014507,-0.4599185132027426,-0.1034224106237623,0.1120860149570969,0.5053756915243075,0.1174959938003032,-0.5124667377471356,1679.166286472151,2340.219977335664,0.0236446077145589,0.0388739878010039,0.7407693272486953,0.2054144275390982,0.0,0.0538162452122065
"4945,25386",1897.321490233909,349.9513720762004,575.9168121533648,491.38367976850816,967.7111261152658,2354.2548299975924,2874.6154424885485,2953.3678466361275,3134.055919942132,-0.1651287950559746,-0.5503648609643051,-0.2139188512554122,0.125518812038598,0.7061629742020331,0.1360792014555439,-0.6637339018616943,1481.879172896072,2453.0174898920395,0.0238293011828039,0.0,0.8858069060000578,0.1030786597072813,0.0,0.0111144342926608
"4946,25386",955.2421027248632,285.9506824210277,452.4496744634685,338.8725922353512,607.4083867856292,1224.7069881842312,1467.9480057873188,1460.1512515071165,1592.0699300699316,-0.1130705443104317,-0.1552607772284628,-0.1536104887117049,0.152405138941071,0.4266767001483521,0.1379334611373647,-0.2687684276961072,808.8019905956123,2571.194495237042,0.0063010512859937,0.0,0.4672693417206146,0.0,0.5200243128250153,0.01270634545437
"4947,25386",925.7228791897768,220.0947817699545,371.3954858934176,245.5984470701717,504.72707981673545,1388.9897902097932,1688.2037424644352,1726.2550904268169,1853.566414275383,-0.1917673957716427,-0.2289784258264917,-0.2289653737459103,0.1740776285154136,0.5283652502105046,0.1534511129236861,-0.3771857476879373,843.0250349650364,2694.0431303538103,0.0143652585495536,0.0,0.4932030217368235,0.0,0.5067969782631765,0.0
"4948,25386",1701.967865927178,234.67425126597576,456.4891536050162,304.11634434531044,770.3215239932497,2498.6337738124,3174.65273691826,3225.702208825662,3478.6632167832227,-0.2898018364091583,-0.5814813410292952,-0.3254280275751781,0.1781330652694831,0.83888101953008,0.1643125554314587,-0.7613111169124941,1453.4026947190762,2820.953121645635,0.0114895792677391,0.0,1.0,0.0,0.0,0.0
"4949,25386",1808.7124957800847,281.6612828550764,508.2353846153852,358.1246829033043,826.9671618037141,2447.156050156744,3052.390590788527,3102.313576079099,3319.838128767788,-0.2447752042380638,-0.570234134418867,-0.2832937370366097,0.1628743701015483,0.8041744432634478,0.1484611206699019,-0.7296389693830984,1469.8964781769987,2951.40059704241,0.0151598171579395,0.0,1.0,0.0,0.0,0.0
